"Portal","Job Title","Company","URL","About the job","Pay","Location","Summary","Requirements","Responsibilities","Benefits","Scraped At"
"USAJOBS","RIGGING WORK (FORKLIFT OPERATOR)","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847988100","You will serve as a RIGGING WORK (FORKLIFT OPERATOR) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, Trident Refit Facility Bangor and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","$22.23-$34.33 PH","Multiple Locations","You will serve as a RIGGING WORK (FORKLIFT OPERATOR) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, Trident Refit Facility Bangor and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.611325+00:00"
"USAJOBS","ELECTRONICS MECHANIC LEADER","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847989200","You will serve as a ELECTRONICS MECHANIC LEADER in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, Trident Refit Facility Bangor and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: if you are within UIC 4523A, you will only be considered for positions within 4523A.","$34.97-$53.3 PH","Multiple Locations","You will serve as a ELECTRONICS MECHANIC LEADER in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, Trident Refit Facility Bangor and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: if you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.612816+00:00"
"USAJOBS","PIPEFITTER SUPERVISOR I","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847991800","You will serve as a PIPEFITTER SUPERVISOR I in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, Trident Refit Facility Bangor, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: if you are within UIC 4523A, you will only be considered for positions within 4523A.","$36.59-$59.52 PH","Multiple Locations","You will serve as a PIPEFITTER SUPERVISOR I in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, Trident Refit Facility Bangor, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: if you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.614333+00:00"
"USAJOBS","ELECTRONICS MECHANIC LEADER","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847993800","You will serve as an ELECTRONICS MECHANIC LEADER (EXPERT) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: if you are within UIC 4523A, you will only be considered for positions within 4523A.","$34.97-$53.3 PH","Multiple Locations","You will serve as an ELECTRONICS MECHANIC LEADER (EXPERT) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: if you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.616967+00:00"
"USAJOBS","SHEET METAL MECHANIC LEADER (EXPERT)","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847994300","You will serve as a SHEET METAL MECHANIC LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in Shop 17. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","$30.11-$50.37 PH","Multiple Locations","You will serve as a SHEET METAL MECHANIC LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in Shop 17. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.618386+00:00"
"USAJOBS","SHIPFITTER LEADER (EXPERT)","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847994800","You will serve as a SHIPFITTER LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","$30.11-$50.37 PH","Multiple Locations","You will serve as a SHIPFITTER LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.619515+00:00"
"USAJOBS","MACHINIST LEADER (EXPERT)","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847995300","You will serve as a MACHINIST LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in Shop 31. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","$30.11-$50.37 PH","Multiple Locations","You will serve as a MACHINIST LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in Shop 31. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.620884+00:00"
"USAJOBS","WELDER LEADER (EXPERT)","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847995400","You will serve as a WELDER LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in the Structural Shop (Shop 26). Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","$30.11-$50.37 PH","Multiple Locations","You will serve as a WELDER LEADER (EXPERT) in the DEPARTMENT OF NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in the Structural Shop (Shop 26). Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.621991+00:00"
"USAJOBS","PIPEFITTER LEADER (EXPERT)","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847995700","You will serve as a PIPEFITTER LEADER (EXPERT) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in the Pipe Shop (Shop 56). Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","$30.11-$50.37 PH","Multiple Locations","You will serve as a PIPEFITTER LEADER (EXPERT) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. This position is located in the Pipe Shop (Shop 56). Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.623126+00:00"
"USAJOBS","ELECTRICIAN LEADER (EXPERT)","Department of the Navy Headquarters","https://www.usajobs.gov:443/job/847996000","You will serve as an ELECTRICIAN LEADER (EXPERT) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","$30.11-$50.37 PH","Multiple Locations","You will serve as an ELECTRICIAN LEADER (EXPERT) in the DEPARTMENT OF THE NAVY to include work sites of Portsmouth Naval Shipyard, Puget Sound Naval Shipyard, Norfolk Naval Shipyard, and Pearl Harbor Naval Shipyard and Intermediate Maintenance Facility. Applicants will only be considered for positions within their own UIC. For example: If you are within UIC 4523A, you will only be considered for positions within 4523A.","","","","2026-08-10T09:36:00.624269+00:00"
"USAJOBS","Staff Psychologist - Recruitment/Relocation Incentive - EDRP","Veterans Health Administration","https://www.usajobs.gov:443/job/847996100","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","$99779-$184879 PA","Dallas, Texas","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","","","","2026-08-10T09:36:00.625720+00:00"
